Time,theta_0,theta_1,theta_2
1742949973.7970576,-0.0185523871332407,-0.030521029606461525,0.5622466206550598
1742949973.813716,-0.018555140122771263,-0.030528539791703224,0.5622434020042419
1742949973.8288076,-0.018529077991843224,-0.030512910336256027,0.5622314214706421
1742949973.8449235,-0.018530450761318207,-0.030503174290060997,0.5622313022613525
1742949973.8611689,-0.018536683171987534,-0.030503517016768456,0.5622236728668213
1742949973.8769743,-0.018539153039455414,-0.030490757897496223,0.562207818031311
1742949973.894051,-0.018543174490332603,-0.030478741973638535,0.562213122844696
1742949973.9102726,-0.018556172028183937,-0.030458150431513786,0.5622029900550842
1742949973.9249716,-0.018589965999126434,-0.030436107888817787,0.5622115135192871
1742949973.9411855,-0.01860703155398369,-0.030403656885027885,0.5622059106826782
1742949973.9570153,-0.01863459125161171,-0.030378108844161034,0.5622045397758484
1742949973.9744687,-0.01866726018488407,-0.030354823917150497,0.5621971487998962
1742949973.9899738,-0.018686573952436447,-0.03033703751862049,0.5622011423110962
1742949974.004866,-0.018717821687459946,-0.03030426800251007,0.5621972680091858
1742949974.0227203,-0.01874670945107937,-0.03029737062752247,0.562186598777771
1742949974.0368466,-0.01878008060157299,-0.03027769923210144,0.5621833205223083
